precipitation,temp_max,temp_min,wind,weather
8.175296598726437,10.0,2.107327263105923,4.836287493385322,snow
4.293752887192798,9.198325072053795,2.590855630278009,1.8672249759820687,snow
1.1689633520033809,4.837656125118512,1.026207329599324,6.749104920637701,snow
4.609851627249353,9.389163210025712,2.7783264200514233,1.8187180917737706,snow
7.192946320122912,2.58731496581086,-1.0690275512837104,4.82252541724821,snow
11.671570941257682,7.562216550845414,1.8188917245772926,4.021616677195872,snow
15.720286046567981,3.6264124030506824,0.8264124030506825,4.481941085278474,snow
13.58112082815429,6.695131180082928,2.3538354451514,4.848966625234327,snow
3.990502068730119,4.552140842689557,0.178026513553816,5.031471417716064,snow
9.314686012053784,5.44905986747977,0.5606243132555923,5.319687843372204,snow
3.8677305788888385,6.503664242148185,-0.5821512947407441,4.271394821037024,snow
0.7974668233909796,6.067883000294168,-0.4090168821625971,2.9602834704671075,snow
16.033586040557367,-0.9006642076928031,-2.8,2.2161288125858816,snow
3.2667211260283384,4.5515052498130295,0.7262543748441911,5.72926487447025,snow
3.3020589596912666,3.9005147399228166,0.6,5.299794104030873,snow
9.193380231740218,5.234441948463459,0.5046370300339461,5.347681484983027,snow
19.565730291615708,3.8888771591792506,-1.2069659829868131,5.562247300122301,snow
14.07924219643857,7.417215823664463,-0.72683435421746,2.4949372776475953,snow
4.0182451042450245,4.348903190153141,0.6,5.3,snow
4.891787368492384,1.1874741353230605,-3.227104887230783,3.462422405969181,snow
21.124332530606786,3.168938555380524,0.08515301310764123,5.236487951894069,snow
2.8648019144997416,4.091487157620113,0.6870396171000517,5.595934698140176,snow
12.27666483294103,6.722600910416012,-0.5927634673170126,3.1951232929699778,snow
3.760052835327528,7.132142655384326,-0.055820359886404436,3.815873195213933,snow
4.913798726028568,4.92250760596135,0.32738733602016534,4.895540502015124,snow
9.4,8.98776379466169,0.6,4.145080524547151,snow
15.804141581483139,-0.9555313609496843,-2.8,2.0465394297918853,snow
3.6645792643565667,4.479167406480625,0.6659728387338535,5.524307651695102,snow
5.292647330688026,4.444116015871842,0.5595603187841451,5.081618326720066,snow
19.403297635366805,8.249916298003974,0.6845162471182938,6.178088380376739,snow
3.519381020092106,5.94755618752632,-0.2775240803684227,4.495602926328946,snow
0.48190490218956367,6.392383337222583,-0.054285293431308945,2.6457147065686915,snow
5.713351604002256,5.6,-0.3430961013017486,4.69984793553525,snow
1.2822602361351043,5.0,-1.0219450389944589,3.527726299827249,snow
8.411877698030473,3.8517836195923763,0.14394355293714167,5.528028223531429,snow
4.769241485142907,4.4,0.6,5.188459752476182,snow
16.6349791562776,-0.7568528104553566,-2.8,2.6606367676834433,snow
1.043405807649498,5.545262658744817,-0.7471829855180598,3.1754800816933106,snow
3.5204618619087062,4.037788663692941,0.6,5.3,snow
7.3883436336867,2.7408414264681213,-0.8387378602978179,4.9900088288743145,snow
7.398742997579506,9.879784513870772,2.3202154861292277,4.278886654998991,snow
9.967071901990717,5.956068403575566,0.7450649051604158,5.365938593254734,snow
3.159249332667417,4.571045575878651,0.7425379798988763,5.784629131656179,snow
4.444125429515074,5.075300343612059,-2.161548911895146,4.906074799559632,snow
20.856057118338292,7.54554806383598,1.873137642276784,5.869927277928241,snow
1.84812063305205,3.4926682591068614,-1.8765042301570711,4.130827510736067,snow
14.92928224492525,-0.03305355352892825,-1.9082238656361188,2.0140389195260875,snow
4.396298750723726,8.85000662695406,2.1074157524606676,2.288882998263058,snow
3.6,4.609678327934241,-3.9626913854970907,5.199719060553189,snow
0.760974114483338,3.3921948228966676,-0.4156103542066648,2.5917057221155604,snow
1.9555676384736609,3.1971889941974325,-2.0287208211710195,4.2740901846315476,snow
0.0,10.35585158423228,-1.9982714934301165,2.1238027144537437,sun
